1389021896.177967	103	91117ad1	39205	d21282b7	0	131
1389021896.191780	103	91117ad1	39206	d2128497	0	129
1389021896.199169	103	91117ad1	39207	d2128677	0	118
1389021896.201782	103	91117ad1	39208	d2128857	0	162
1389021896.206683	103	91117ad1	39209	d2128a37	0	129
1389021896.207337	103	91117ad1	39210	d2128c17	0	128
1389021896.215644	103	91117ad1	39211	d2128df7	0	115
1389021896.225592	103	91117ad1	39212	d2128fd7	0	117
1389021900.899850	103	91117ad1	39258	d213a737	1	185
1389021900.901390	103	91117ad1	39259	d213a917	0	131
1389021900.907066	103	91117ad1	39260	d213aaf7	0	135
1389021900.908507	103	91117ad1	39261	d213acd7	0	135
1389021900.909281	103	91117ad1	39262	d213aeb7	0	155
1389021900.929534	103	91117ad1	39263	d213b097	0	130
1389021900.942918	103	91117ad1	39264	d213b277	0	132
1389021900.947983	103	91117ad1	39265	d213b457	0	124
1389021900.959951	103	91117ad1	39266	d213b637	0	129
1389021900.964060	103	91117ad1	39267	d213b817	0	108
1389021900.967024	103	91117ad1	39268	d213b9f7	0	114
1389021900.970049	103	91117ad1	39269	d213bbd7	0	126
1389021900.973163	103	91117ad1	39270	d213bdb7	0	125
1389021900.977103	103	91117ad1	39271	d213bf97	0	118
1389021900.981141	103	91117ad1	39272	d213c177	0	108
1389021902.150873	103	91117ad1	39286	d2141037	1	184
1389021902.154365	103	91117ad1	39287	d2141217	0	139
1389021902.156040	103	91117ad1	39288	d21413f7	0	127
1389021902.162141	103	91117ad1	39289	d21415d7	0	123
1389021902.174067	103	91117ad1	39290	d21417b7	0	150
1389021902.180585	103	91117ad1	39291	d2141997	0	128
1389021902.190795	103	91117ad1	39292	d2141b77	0	133
1389021902.195512	103	91117ad1	39293	d2141d57	0	118
1389021902.204378	103	91117ad1	39294	d2141f37	0	110
1389021902.214046	103	91117ad1	39295	d2142117	0	103
1389021902.231857	103	91117ad1	39296	d21422f7	0	99
1389021902.240891	103	91117ad1	39297	d21424d7	0	91
1389021902.255778	103	91117ad1	39298	d21426b7	0	80
1389021905.663577	103	91117ad1	39326	d214cd97	1	133
