1389021896.210051	100	d7af0454	26263	9611a258	0	1193
1389021896.211508	100	d7af0454	26264	9611a258	0	1193
1389021896.212923	100	d7af0454	26265	9611a258	0	1193
1389021896.214250	100	d7af0454	26266	9611a258	0	1193
1389021896.217986	100	d7af0454	26267	9611a258	0	1193
1389021896.220328	100	d7af0454	26268	9611a258	0	1193
1389021896.222125	100	d7af0454	26269	9611a258	0	1193
1389021896.224414	100	d7af0454	26270	9611a258	0	1193
1389021896.227321	100	d7af0454	26271	9611a258	0	1193
1389021896.234233	100	d7af0454	26272	9611a258	0	1193
1389021896.238543	100	d7af0454	26273	9611a258	0	1193
1389021896.242770	100	d7af0454	26274	9611a258	0	1193
1389021896.245800	100	d7af0454	26275	9611a258	0	1193
1389021896.247959	100	d7af0454	26276	9611a258	0	1193
1389021896.288917	100	d7af0454	26277	9611a258	0	1193
1389021896.292004	100	d7af0454	26278	9611a258	0	1193
1389021896.297908	100	d7af0454	26279	9611a258	0	1193
1389021896.300916	100	d7af0454	26280	9611a258	0	1193
1389021896.302330	100	d7af0454	26281	9611a258	0	1193
1389021896.304952	100	d7af0454	26282	9611a258	0	1193
1389021896.306094	100	d7af0454	26283	9611a258	0	1193
1389021896.308127	100	d7af0454	26284	9611a258	0	1193
1389021896.308191	100	d7af0454	26285	9611a258	0	1193
1389021896.314755	100	d7af0454	26286	9611a258	0	1194
1389021896.317647	100	d7af0454	26287	9611a258	1	1193
1389021896.326796	100	d7af0454	26288	9611f7c6	1	497
1389021896.348440	100	d7af0454	26289	961238d0	1	605
1389021896.388809	100	d7af0454	26290	96128196	1	560
1389021896.410829	100	d7af0454	26291	9612bf1c	1	474
1389021897.427673	100	d7af0454	26292	961304b8	1	479
1389021897.446505	100	d7af0454	26293	961348ec	1	418
1389021897.465337	100	d7af0454	26294	9613969e	1	490
1389021897.489515	100	d7af0454	26295	9613d802	1	1175
1389021897.501668	100	d7af0454	26296	96141c90	0	747
1389021897.503066	100	d7af0454	26297	96141c90	1	747
1389021897.527004	100	d7af0454	26298	96146448	0	1077
1389021897.528038	100	d7af0454	26299	96146448	1	1077
1389021898.583406	100	d7af0454	26300	9614ab4c	0	1208
1389021898.587481	100	d7af0454	26301	9614ab4c	0	1209
1389021898.590192	100	d7af0454	26302	9614ab4c	1	1208
1389021898.613052	100	d7af0454	26303	9614f3b8	1	622
1389021898.649154	100	d7af0454	26304	961540b6	0	1189
1389021898.651488	100	d7af0454	26305	961540b6	0	1189
1389021898.652655	100	d7af0454	26306	961540b6	0	1189
1389021898.654558	100	d7af0454	26307	961540b6	0	1189
1389021898.656562	100	d7af0454	26308	961540b6	0	1189
1389021898.659695	100	d7af0454	26309	961540b6	0	1189
1389021898.660932	100	d7af0454	26310	961540b6	0	1190
1389021898.668576	100	d7af0454	26311	961540b6	1	1189
1389021898.687663	100	d7af0454	26312	96158814	1	973
1389021898.718286	100	d7af0454	26313	9615c3d8	1	950
1389021898.738955	100	d7af0454	26314	9616123e	0	1054
1389021898.739598	100	d7af0454	26315	9616123e	1	1054
1389021899.746381	100	d7af0454	26316	961654b0	0	814
1389021899.747676	100	d7af0454	26317	961654b0	1	814
1389021899.804366	100	d7af0454	26318	961697d6	0	829
1389021899.805481	100	d7af0454	26319	961697d6	1	828
1389021899.819682	100	d7af0454	26320	9616e0f6	0	853
1389021899.821255	100	d7af0454	26321	9616e0f6	1	852
1389021899.853247	100	d7af0454	26322	96172fb6	0	1133
1389021899.854460	100	d7af0454	26323	96172fb6	1	1133
1389021899.872067	100	d7af0454	26324	96177552	0	1040
1389021899.873207	100	d7af0454	26325	96177552	0	1040
1389021899.876013	100	d7af0454	26326	96177552	1	1040
1389021900.892848	100	d7af0454	26327	9617bc56	0	1138
1389021900.893446	100	d7af0454	26328	9617bc56	0	1139
1389021900.894226	100	d7af0454	26329	9617bc56	1	1138
1389021900.910199	100	d7af0454	26330	9617fd60	0	1168
1389021900.911328	100	d7af0454	26331	9617fd60	0	1168
1389021900.913525	100	d7af0454	26332	9617fd60	0	1168
1389021900.914387	100	d7af0454	26333	9617fd60	0	1168
1389021900.928152	100	d7af0454	26334	9617fd60	0	1168
1389021900.929658	100	d7af0454	26335	9617fd60	0	1168
1389021900.931556	100	d7af0454	26336	9617fd60	0	1168
1389021900.932173	100	d7af0454	26337	9617fd60	0	1168
1389021900.936638	100	d7af0454	26338	9617fd60	0	1167
1389021900.937628	100	d7af0454	26339	9617fd60	0	1168
1389021900.937983	100	d7af0454	26340	9617fd60	0	1167
1389021900.941683	100	d7af0454	26341	9617fd60	0	1168
1389021900.944154	100	d7af0454	26342	9617fd60	0	1167
1389021900.946669	100	d7af0454	26343	9617fd60	0	1168
1389021900.947002	100	d7af0454	26344	9617fd60	0	1167
1389021900.949033	100	d7af0454	26345	9617fd60	0	1168
1389021900.950344	100	d7af0454	26346	9617fd60	0	1167
1389021900.952703	100	d7af0454	26347	9617fd60	0	1168
1389021900.954490	100	d7af0454	26348	9617fd60	0	1167
1389021900.955568	100	d7af0454	26349	9617fd60	0	1168
1389021900.957807	100	d7af0454	26350	9617fd60	0	1167
1389021900.959280	100	d7af0454	26351	9617fd60	0	1168
1389021900.961572	100	d7af0454	26352	9617fd60	1	1167
1389021900.970720	100	d7af0454	26353	961847e8	1	485
1389021900.990156	100	d7af0454	26354	96188eec	1	1034
1389021901.007388	100	d7af0454	26355	9618d488	1	712
1389021901.021442	100	d7af0454	26356	96191862	0	721
1389021901.021951	100	d7af0454	26357	96191862	1	720
1389021902.033884	100	d7af0454	26358	9619585e	1	1013
1389021902.059480	100	d7af0454	26359	96199f62	1	852
1389021902.115999	100	d7af0454	26360	9619e60c	1	1130
1389021902.163951	100	d7af0454	26361	961a41ce	1	979
1389021902.207900	100	d7af0454	26362	961a7b1c	0	1184
1389021902.210302	100	d7af0454	26363	961a7b1c	0	1184
1389021902.211866	100	d7af0454	26364	961a7b1c	0	1184
1389021902.217093	100	d7af0454	26365	961a7b1c	0	1185
1389021902.220753	100	d7af0454	26366	961a7b1c	0	1184
1389021902.222526	100	d7af0454	26367	961a7b1c	0	1185
1389021902.223911	100	d7af0454	26368	961a7b1c	0	1184
1389021902.226091	100	d7af0454	26369	961a7b1c	0	1185
1389021902.228775	100	d7af0454	26370	961a7b1c	0	1184
1389021902.230394	100	d7af0454	26371	961a7b1c	0	1185
1389021902.233442	100	d7af0454	26372	961a7b1c	0	1184
1389021902.235213	100	d7af0454	26373	961a7b1c	0	1185
1389021902.237236	100	d7af0454	26374	961a7b1c	0	1184
1389021902.239301	100	d7af0454	26375	961a7b1c	0	1185
1389021902.244998	100	d7af0454	26376	961a7b1c	1	1184
1389021902.265543	100	d7af0454	26377	961ac16c	0	1200
1389021902.266914	100	d7af0454	26378	961ac16c	0	1201
1389021902.269797	100	d7af0454	26379	961ac16c	0	1200
1389021902.271228	100	d7af0454	26380	961ac16c	0	1201
1389021902.272737	100	d7af0454	26381	961ac16c	0	1200
1389021902.275657	100	d7af0454	26382	961ac16c	0	1201
1389021902.277258	100	d7af0454	26383	961ac16c	1	1200
1389021903.291778	100	d7af0454	26384	961b0168	1	841
1389021903.319361	100	d7af0454	26385	961b475e	1	733
1389021903.362216	100	d7af0454	26386	961b8dae	1	736
1389021903.383720	100	d7af0454	26387	961bd3a4	1	943
1389021903.407348	100	d7af0454	26388	961c1a4e	0	1041
1389021903.408738	100	d7af0454	26389	961c1a4e	0	1041
1389021903.410202	100	d7af0454	26390	961c1a4e	0	1041
1389021903.412175	100	d7af0454	26391	961c1a4e	1	1041
1389021903.428298	100	d7af0454	26392	961c609e	0	1135
1389021903.429876	100	d7af0454	26393	961c609e	0	1135
1389021903.432405	100	d7af0454	26394	961c609e	0	1135
1389021903.434163	100	d7af0454	26395	961c609e	1	1135
1389021904.465963	100	d7af0454	26396	961ca6ee	1	1015
1389021904.493034	100	d7af0454	26397	961cec8a	1	836
1389021904.533338	100	d7af0454	26398	961d33e8	1	724
1389021904.559850	100	d7af0454	26399	961d8032	1	568
1389021904.611394	100	d7af0454	26400	961dcaba	0	957
1389021904.613311	100	d7af0454	26401	961dcaba	0	957
1389021904.614621	100	d7af0454	26402	961dcaba	0	957
1389021904.616374	100	d7af0454	26403	961dcaba	1	957
1389021904.636638	100	d7af0454	26404	961e07e6	0	816
1389021904.639073	100	d7af0454	26405	961e07e6	1	815
1389021905.670176	100	d7af0454	26406	961e5c46	1	794
1389021905.689345	100	d7af0454	26407	961e9378	1	704
1389021905.709056	100	d7af0454	26408	961edad6	1	807
1389021905.731729	100	d7af0454	26409	961f2018	1	976
1389021905.782609	100	d7af0454	26410	961f660e	0	799
1389021905.783429	100	d7af0454	26411	961f660e	1	798
1389021905.797858	100	d7af0454	26412	961faf2e	1	1164
1389021906.822597	100	d7af0454	26413	961ff362	0	855
1389021906.824141	100	d7af0454	26414	961ff362	1	854
1389021906.863464	100	d7af0454	26415	96203bce	0	955
1389021906.863575	100	d7af0454	26416	96203bce	1	955
1389021906.884678	100	d7af0454	26417	96207fa8	0	948
1389021906.886029	100	d7af0454	26418	96207fa8	1	947
1389021906.908510	100	d7af0454	26419	9620c5f8	0	1040
1389021906.909915	100	d7af0454	26420	9620c5f8	1	1040
1389021906.933558	100	d7af0454	26421	96210c48	0	978
1389021906.934556	100	d7af0454	26422	96210c48	0	978
1389021906.936076	100	d7af0454	26423	96210c48	1	978
1389021906.966762	100	d7af0454	26424	96215400	0	819
1389021906.968039	100	d7af0454	26425	96215400	1	819
1389021908.016147	100	d7af0454	26426	96219a50	0	1027
1389021908.018992	100	d7af0454	26427	96219a50	0	1026
1389021908.019156	100	d7af0454	26428	96219a50	0	1027
1389021908.022213	100	d7af0454	26429	96219a50	1	1026
1389021908.067672	100	d7af0454	26430	9621e262	0	961
1389021908.068253	100	d7af0454	26431	9621e262	0	961
1389021908.074554	100	d7af0454	26432	9621e262	1	960
1389021908.174557	100	d7af0454	26433	9622274a	0	881
1389021908.212836	100	d7af0454	26434	9622274a	1	880
1389021908.247794	100	d7af0454	26435	96226d40	0	1033
1389021908.250324	100	d7af0454	26436	96226d40	0	1033
1389021908.254097	100	d7af0454	26437	96226d40	1	1033
1389021908.307056	100	d7af0454	26438	9622b336	0	1121
1389021908.307698	100	d7af0454	26439	9622b336	1	1120
1389021909.417545	100	d7af0454	26440	962376ae	0	1173
1389021909.419207	100	d7af0454	26441	962376ae	0	1173
1389021909.420774	100	d7af0454	26442	962376ae	0	1173
1389021909.421781	100	d7af0454	26443	962376ae	0	1173
1389021909.422960	100	d7af0454	26444	962376ae	0	1173
1389021909.425801	100	d7af0454	26445	962376ae	0	1173
1389021909.428713	100	d7af0454	26446	962376ae	0	1173
1389021909.433268	100	d7af0454	26447	962376ae	0	1173
1389021909.435556	100	d7af0454	26448	962376ae	0	1173
1389021909.463150	100	d7af0454	26449	962376ae	0	1173
1389021909.468387	100	d7af0454	26450	962376ae	0	1173
1389021909.471833	100	d7af0454	26451	962376ae	0	1173
1389021909.473317	100	d7af0454	26452	962376ae	0	1173
1389021909.473838	100	d7af0454	26453	962376ae	0	1173
1389021909.475359	100	d7af0454	26454	962376ae	0	1173
1389021909.479878	100	d7af0454	26455	962376ae	0	1172
1389021909.488600	100	d7af0454	26456	962376ae	0	1173
1389021909.492524	100	d7af0454	26457	962376ae	0	1172
1389021909.493531	100	d7af0454	26458	962376ae	0	1173
1389021909.495524	100	d7af0454	26459	962376ae	0	1172
1389021909.496151	100	d7af0454	26460	962376ae	0	1173
1389021909.505916	100	d7af0454	26461	962376ae	0	1172
1389021909.506741	100	d7af0454	26462	962376ae	0	1173
1389021909.510171	100	d7af0454	26463	962376ae	1	1172
1389021909.511291	100	d7af0454	26464	96239b3e	0	947
1389021909.512810	100	d7af0454	26465	96239b3e	1	947
1389021909.553581	100	d7af0454	26466	9623d75c	0	1144
1389021909.556153	100	d7af0454	26467	9623d75c	0	1144
1389021909.557533	100	d7af0454	26468	9623d75c	0	1144
1389021909.559131	100	d7af0454	26469	9623d75c	0	1144
1389021909.560679	100	d7af0454	26470	9623d75c	0	1144
1389021909.562508	100	d7af0454	26471	9623d75c	1	1143
1389021909.590007	100	d7af0454	26472	96241dac	0	1023
1389021909.591805	100	d7af0454	26473	96241dac	0	1023
1389021909.594290	100	d7af0454	26474	96241dac	0	1023
1389021909.597381	100	d7af0454	26475	96241dac	0	1023
1389021909.640453	100	d7af0454	26476	96241dac	0	1023
1389021909.643063	100	d7af0454	26477	96241dac	1	1023
1389021909.701322	100	d7af0454	26478	96246564	0	1067
1389021909.704200	100	d7af0454	26479	96246564	0	1068
1389021909.742468	100	d7af0454	26480	96246564	1	1067
1389021909.792181	100	d7af0454	26481	9624b96a	0	1193
1389021909.793694	100	d7af0454	26482	9624b96a	1	1192
1389021910.906666	100	d7af0454	26483	96250992	0	968
1389021910.909837	100	d7af0454	26484	96250992	0	968
1389021910.911659	100	d7af0454	26485	96250992	1	968
1389021910.978340	100	d7af0454	26486	962541d2	0	1023
1389021910.997372	100	d7af0454	26487	962541d2	0	1023
1389021911.018449	100	d7af0454	26488	962541d2	1	1023
1389021911.051135	100	d7af0454	26489	96259416	0	883
1389021911.053675	100	d7af0454	26490	96259416	1	883
1389021911.135458	100	d7af0454	26491	9625c4f4	0	1087
1389021911.156689	100	d7af0454	26492	9625c4f4	1	1087
1389021911.366850	100	d7af0454	26493	96260fd6	0	781
1389021911.367901	100	d7af0454	26494	96260fd6	1	780
1389021911.412852	100	d7af0454	26495	96265356	0	720
1389021911.418832	100	d7af0454	26496	96265356	1	719
1389021911.477947	100	d7af0454	26497	96269b68	0	711
1389021911.480934	100	d7af0454	26498	96269b68	1	710
1389021912.512389	100	d7af0454	26499	9626e4e2	0	1096
1389021912.512545	100	d7af0454	26500	9626e4e2	0	1097
1389021912.536125	100	d7af0454	26501	9626e4e2	1	1096
1389021912.598656	100	d7af0454	26502	962727ae	0	682
1389021912.600890	100	d7af0454	26503	962727ae	1	681
1389021912.647918	100	d7af0454	26504	96277830	1	987
1389021912.649702	100	d7af0454	26505	9627ce52	0	640
1389021912.651303	100	d7af0454	26506	9627ce52	1	640
1389021912.739302	100	d7af0454	26507	96282582	1	1009
1389021912.740518	100	d7af0454	26508	96285b4c	0	1196
1389021912.743310	100	d7af0454	26509	96285b4c	0	1196
1389021912.744399	100	d7af0454	26510	96285b4c	0	1196
1389021912.745712	100	d7af0454	26511	96285b4c	0	1196
1389021912.746928	100	d7af0454	26512	96285b4c	0	1196
1389021912.956440	100	d7af0454	26513	96285b4c	0	1197
1389021912.960722	100	d7af0454	26514	96285b4c	0	1196
1389021912.968026	100	d7af0454	26515	96285b4c	0	1197
1389021912.973161	100	d7af0454	26516	96285b4c	0	1196
1389021912.974176	100	d7af0454	26517	96285b4c	0	1197
